,latitude,longitude,traceid,sampledate,heading,speed
2442,53.44440946700919,10.308475579421945,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:04:16,306.0,31.0
2443,53.44444906865267,10.30837808370607,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:04:17,309.0,27.0
2444,53.44448415145595,10.308332908034274,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:04:18,311.0,20.0
2445,53.44450803530175,10.308291279764935,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:04:19,313.0,15.0
2446,53.44453165360704,10.30825301977775,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:04:20,313.0,13.0
2447,53.4445491123011,10.308218855600142,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:04:21,313.0,10.0
2448,53.44455945945121,10.308202036377825,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:04:22,313.0,6.0
2449,53.44456266934823,10.308189923994805,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:04:23,313.0,2.0
2450,53.44457562042999,10.308140347460268,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:11,313.0,4.0
2451,53.44458417963269,10.308099910075397,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:12,314.0,9.0
2452,53.44461662605372,10.308067413658886,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:13,314.0,14.0
2453,53.4446541417727,10.308004425997026,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:14,314.0,19.0
2454,53.44469173319073,10.307913608374005,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:15,315.0,25.0
2455,53.44475145015433,10.307823913341837,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:16,315.0,30.0
2456,53.4448153850886,10.30772140040916,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:17,315.0,33.0
2457,53.44488121905271,10.307617776846676,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:18,315.0,35.0
2458,53.4449460958232,10.30751087784416,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:19,315.0,36.0
2459,53.44502174868417,10.307401572284476,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:20,315.0,38.0
2460,53.445096324842176,10.307282758235916,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:21,317.0,40.0
2461,53.44517429901387,10.30716264821566,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:22,317.0,41.0
2462,53.44524876727072,10.30704961083065,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:23,317.0,40.0
2463,53.44532332374176,10.306939548478487,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:24,317.0,40.0
2464,53.445398138080904,10.306826776995289,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:25,318.0,41.0
2465,53.44547567989289,10.306712435710894,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:26,323.0,41.0
2466,53.44556095639921,10.306618463214363,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:27,327.0,41.0
2467,53.44565364266807,10.306535539434917,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:28,335.0,42.0
2468,53.44574903962413,10.306464075169828,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:29,336.0,43.0
2469,53.44585036684645,10.306385148106369,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:30,336.0,44.0
2470,53.44594862383798,10.306301676701992,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:31,337.0,44.0
2471,53.44605325678173,10.30625336902154,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:32,337.0,43.0
2472,53.4461527943366,10.306184523969906,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:07:33,337.0,43.0
2473,53.446136865196415,10.30615090046388,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:17,157.0,48.0
2474,53.446029067297296,10.306231165110509,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:18,157.0,47.0
2475,53.44592462846346,10.30630470211231,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:19,157.0,46.0
2476,53.44582329269623,10.306380718921504,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:20,156.0,44.0
2477,53.44571272625266,10.306421368817142,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:21,156.0,43.0
2478,53.44562017114236,10.306484913471484,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:22,156.0,41.0
2479,53.44553956707846,10.306559788465648,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:23,150.0,37.0
2480,53.44546601546647,10.306642971649117,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:24,145.0,36.0
2481,53.44539515960059,10.306744658704243,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:25,140.0,36.0
2482,53.44532681826659,10.306853377411528,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:26,138.0,36.0
2483,53.44526528955053,10.30696783929402,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:27,137.0,37.0
2484,53.44519420457461,10.307082048759574,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:28,137.0,37.0
2485,53.44512544671743,10.307195500582688,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:29,137.0,37.0
2486,53.4450477604418,10.307289243061138,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:30,135.0,37.0
2487,53.44497974367208,10.307403800513429,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:31,135.0,37.0
2488,53.44491197827366,10.307516525026076,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:32,135.0,37.0
2489,53.44484440199096,10.30763211645153,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:33,135.0,37.0
2490,53.44477987098696,10.30773888211451,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:34,135.0,36.0
2491,53.44471571919989,10.307844534051098,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:35,135.0,35.0
2492,53.444652815999774,10.307952025456364,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:36,135.0,35.0
2493,53.44458809978812,10.30806319343882,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:37,134.0,35.0
2494,53.44452275867088,10.308177140078255,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:38,133.0,37.0
2495,53.444459992718286,10.308295933993564,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:39,131.0,37.0
2496,53.44439636190763,10.308419732435818,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:40,129.0,39.0
2497,53.44432191181575,10.308548591591135,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:41,126.0,40.0
2498,53.44426528954066,10.308688240382908,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:42,123.0,40.0
2499,53.44420989140147,10.308836601714184,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:43,121.0,41.0
2500,53.444168775517376,10.309001069590352,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:44,120.0,41.0
2501,53.44411086852808,10.309134673150988,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:45,122.0,40.0
2502,53.44406037823894,10.309277246248472,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:46,122.0,39.0
2503,53.44401277759293,10.309413924289302,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:47,122.0,38.0
2504,53.44396485994899,10.309553936371234,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:48,121.0,37.0
2505,53.443900331248415,10.309677701123356,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:49,121.0,36.0
2506,53.443867126320434,10.309813529109102,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:50,121.0,34.0
2507,53.44382330075402,10.309906085284366,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:51,121.0,28.0
2508,53.443791987124136,10.30998433504358,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:52,121.0,21.0
2509,53.443774828198805,10.310028168491128,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:53,120.0,12.0
2510,53.44377021056725,10.310042703776675,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:54,120.0,5.0
2511,53.44377073881731,10.310049172731834,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:55,120.0,2.0
2512,53.44375822798374,10.3100831420892,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:56,119.0,7.0
2513,53.44373297746736,10.310121304250094,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:57,119.0,11.0
2514,53.443705293292155,10.31016625476042,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:58,151.0,14.0
2515,53.44364856265795,10.310072981411407,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:10:59,186.0,18.0
2516,53.4435929050536,10.310062431115671,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:00,186.0,20.0
2517,53.443527431535315,10.310050955066462,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:01,185.0,23.0
2518,53.44345400884774,10.310057516893616,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:02,182.0,25.0
2519,53.44338280587356,10.310044892520564,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:03,180.0,26.0
2520,53.443313985067206,10.31005330018801,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:04,177.0,26.0
2521,53.443250930765366,10.310060107986049,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:05,177.0,24.0
2522,53.44319019656807,10.31006762743897,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:06,177.0,23.0
2523,53.443140717132216,10.310054965432249,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:07,177.0,20.0
2524,53.44310531205634,10.310048645545873,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:08,181.0,15.0
2525,53.443077614413355,10.310068646415743,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:09,181.0,11.0
2526,53.44307052590806,10.31005513828427,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:10,184.0,8.0
2527,53.443076991042,10.310056001753372,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:11,184.0,0.0
2528,53.44307766679544,10.310056091992564,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:12,184.0,0.0
2529,53.443087522446824,10.310057408194735,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:13,184.0,1.0
2530,53.44310440333754,10.310059662615572,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:14,184.0,1.0
2531,53.44311545917987,10.310061139093431,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:15,184.0,1.0
2532,53.44312236463435,10.31008527713012,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:16,184.0,1.0
2533,53.4431278113972,10.31006959960307,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:17,184.0,1.0
2534,53.44313207884797,10.31004894728167,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:18,184.0,1.0
2535,53.44313440611735,10.31003082466378,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:19,184.0,1.0
2536,53.44313626899247,10.310014637655629,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:20,184.0,1.0
2537,53.443138599510064,10.309995808860572,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:21,184.0,1.0
2538,53.44314339467917,10.30998107743011,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:22,184.0,1.0
2539,53.443146954962195,10.309966738452887,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:23,184.0,1.0
2540,53.44314881660696,10.309943169085296,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:24,184.0,1.0
2541,53.443145746240624,10.30996742095945,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:25,184.0,1.0
2542,53.44314145499629,10.309966847886182,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:26,184.0,1.0
2543,53.44314058792437,10.309966732079433,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:27,184.0,1.0
2544,53.44313856468634,10.309966461897298,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:28,184.0,1.0
2545,53.44313670090607,10.309966212999573,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:29,184.0,1.0
2546,53.44313243565983,10.3099656433616,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:30,184.0,1.0
2547,53.44312617544248,10.309964807334984,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:31,184.0,2.0
2548,53.4431189525509,10.309963842714527,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:32,184.0,2.0
2549,53.44310779511581,10.309962352663304,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:33,184.0,2.0
2550,53.44309749246758,10.309960976744737,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:34,184.0,2.0
2551,53.44308732623475,10.309959619068676,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:35,184.0,2.0
2552,53.44307903319958,10.3099585115522,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:36,184.0,2.0
2553,53.44306207196835,10.30995487313571,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:37,186.0,2.0
2554,53.44305043731065,10.30995248123896,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:38,186.0,2.0
2555,53.44303877750919,10.3099500842129,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:39,186.0,2.0
2556,53.44302935135548,10.309948146358751,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:40,186.0,2.0
2557,53.44302099324145,10.309946428098566,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:41,186.0,2.0
2558,53.443012098756306,10.30994459954778,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:42,186.0,2.0
2559,53.44299545109195,10.30994066811795,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:43,188.0,2.0
2560,53.44298390567006,10.309937711213388,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:44,188.0,2.0
2561,53.4429727449221,10.30993485287377,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:45,188.0,2.0
2562,53.442960709002385,10.30993177037378,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:46,188.0,2.0
2563,53.44294804075297,10.309928294213952,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:47,189.0,2.0
2564,53.44293634211932,10.30992506955218,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:48,189.0,2.0
2565,53.44292673686453,10.30992242192964,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:49,189.0,2.0
2566,53.44291933958324,10.30992038296354,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:50,189.0,2.0
2567,53.44291103783383,10.30991809471821,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:51,189.0,2.0
2568,53.44289448396989,10.309912466758576,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:52,191.0,1.0
2569,53.44288536313365,10.309909255966826,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:53,191.0,2.0
2570,53.44287571625199,10.309905859905808,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:54,191.0,2.0
2571,53.442865937039045,10.309902417289663,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:55,191.0,2.0
2572,53.44284533108007,10.309894041033282,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:56,194.0,2.0
2573,53.44283573100205,10.30989001162142,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:57,194.0,1.0
2574,53.442828963576275,10.30988717119469,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:58,194.0,2.0
2575,53.442818869980286,10.30988293465462,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:11:59,194.0,1.0
2576,53.442804865153285,10.309876547051957,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:12:00,195.0,1.0
2577,53.44279469063641,10.309871822190791,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:12:01,195.0,1.0
2578,53.442785316248205,10.309867468839071,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:12:02,195.0,2.0
2579,53.44276576571782,10.309857290829957,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:12:03,197.0,2.0
2580,53.44275521558377,10.309851632654365,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:12:04,197.0,2.0
2581,53.44274604996271,10.309846716960198,jjr2Jlz0QWkdMk6TvxjRA,2024-07-10 07:12:05,197.0,1.0
2582,53.445601,10.297403,4E6HE6pMQZi3TvYANtgfQ,2024-07-10 06:28:47,159.0,29.0
2583,53.44476,10.298049,4E6HE6pMQZi3TvYANtgfQ,2024-07-10 06:28:57,149.0,42.0
2584,53.443898,10.298841,4E6HE6pMQZi3TvYANtgfQ,2024-07-10 06:29:07,163.0,37.0
2585,53.443174,10.29964,4E6HE6pMQZi3TvYANtgfQ,2024-07-10 06:29:17,130.0,34.0
2586,53.442639,10.300711,4E6HE6pMQZi3TvYANtgfQ,2024-07-10 06:29:27,131.0,30.0
2587,53.441849,10.301399,4E6HE6pMQZi3TvYANtgfQ,2024-07-10 06:29:38,157.0,35.0
2588,53.441449,10.301771,4E6HE6pMQZi3TvYANtgfQ,2024-07-10 06:29:47,137.0,1.0
2589,53.441427,10.301798,4E6HE6pMQZi3TvYANtgfQ,2024-07-10 06:30:04,137.0,6.0
2590,53.441247,10.302469,4E6HE6pMQZi3TvYANtgfQ,2024-07-10 06:30:13,110.0,29.0
2591,53.440996,10.303355,4E6HE6pMQZi3TvYANtgfQ,2024-07-10 06:30:23,134.0,15.0
2592,53.440528,10.303356,4E6HE6pMQZi3TvYANtgfQ,2024-07-10 06:30:34,194.0,31.0
2593,53.439633,10.303096,4E6HE6pMQZi3TvYANtgfQ,2024-07-10 06:30:43,184.0,51.0
2594,53.439244,10.303034,4E6HE6pMQZi3TvYANtgfQ,2024-07-10 06:30:46,185.0,56.0
2595,53.437865,10.302831,4E6HE6pMQZi3TvYANtgfQ,2024-07-10 06:30:56,185.0,54.0
2596,53.43757265282172,10.302862146466117,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:01:45,4.0,65.0
2597,53.43773789577113,10.302884474256818,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:01:46,5.0,66.0
2598,53.43790161472886,10.302908379907713,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:01:47,5.0,66.0
2599,53.43806409230742,10.302931856092751,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:01:48,5.0,65.0
2600,53.43822757042322,10.302954778998764,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:01:49,4.0,65.0
2601,53.43838740461499,10.302978326454442,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:01:50,4.0,64.0
2602,53.43854946292037,10.302999771569077,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:01:51,4.0,64.0
2603,53.438709362122054,10.303022725344585,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:01:52,4.0,64.0
2604,53.43886785085695,10.303046666377996,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:01:53,4.0,63.0
2605,53.43902564957805,10.303067772282992,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:01:54,5.0,62.0
2606,53.43918009133826,10.303087703129894,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:01:55,5.0,61.0
2607,53.43933083913853,10.303107073481227,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:01:56,4.0,60.0
2608,53.439478768230735,10.303128413102357,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:01:57,4.0,59.0
2609,53.439624645317735,10.303149869200604,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:01:58,4.0,58.0
2610,53.43976629654391,10.303172248889547,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:01:59,5.0,57.0
2611,53.43990436290059,10.30319699290462,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:00,7.0,56.0
2612,53.44003991773438,10.303229886632971,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:01,9.0,54.0
2613,53.44017150266802,10.303271250545553,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:02,11.0,53.0
2614,53.44029928869824,10.303320492694796,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:03,13.0,52.0
2615,53.44042087796568,10.303370000873134,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:04,13.0,49.0
2616,53.44052409275584,10.30342436219672,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:05,16.0,43.0
2617,53.44061215699431,10.303481660304596,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:06,17.0,38.0
2618,53.44068704856419,10.30354197518203,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:07,29.0,33.0
2619,53.44073387953678,10.303631951270953,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:08,44.0,29.0
2620,53.44076017149559,10.303737246800516,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:09,62.0,26.0
2621,53.44079282764395,10.303825477444104,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:10,57.0,24.0
2622,53.44084528790501,10.303872807498523,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:11,34.0,22.0
2623,53.44090407656732,10.303877163491991,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:12,12.0,22.0
2624,53.44095544424506,10.303831378121185,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:13,338.0,21.0
2625,53.44098725876253,10.303747345412097,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:14,316.0,22.0
2626,53.44099708865033,10.303636091066236,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:15,282.0,24.0
2627,53.441008505806955,10.30350830486165,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:16,280.0,29.0
2628,53.44105082365411,10.30337831623127,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:17,296.0,34.0
2629,53.44110300898987,10.303235805184672,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:18,300.0,38.0
2630,53.44116570574034,10.303082532808595,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:19,295.0,43.0
2631,53.44121094464716,10.302891083444631,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:20,290.0,47.0
2632,53.441377352240686,10.30206848162625,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:24,294.0,49.0
2633,53.441431330785306,10.301906117961318,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:25,303.0,44.0
2634,53.44150767006468,10.301771273567237,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:26,316.0,43.0
2635,53.441604377383655,10.30166947284673,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:27,322.0,44.0
2636,53.441712899552975,10.30157155060414,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:28,333.0,48.0
2637,53.44183127215382,10.301481505836868,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:29,336.0,51.0
2638,53.44195687632068,10.301397560439831,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:30,337.0,53.0
2639,53.442083451264715,10.301310863115988,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:31,337.0,54.0
2640,53.44221077639444,10.30122126140554,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:32,337.0,54.0
2641,53.44233455362612,10.301126231018378,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:33,336.0,54.0
2642,53.44245038882903,10.30103503572507,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:34,335.0,50.0
2643,53.442547585004846,10.300961770555862,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:35,324.0,42.0
2644,53.44258233401131,10.300864834565706,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:36,312.0,27.0
2645,53.442626754686515,10.300779623920445,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:37,309.0,27.0
2646,53.442678047777775,10.30067257578792,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:38,310.0,32.0
2647,53.44274394876857,10.30054728433946,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:39,310.0,38.0
2648,53.44281627347426,10.300407098654034,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:40,310.0,43.0
2649,53.44289372116786,10.300251937461178,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:41,310.0,47.0
2650,53.4429791387674,10.300093058290363,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:42,310.0,50.0
2651,53.443065145682766,10.29992256397431,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:43,310.0,53.0
2652,53.443152047034275,10.299746736696042,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:44,310.0,54.0
2653,53.44323812497937,10.299579128788649,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:45,310.0,53.0
2654,53.4433238681686,10.29941687094584,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:46,312.0,51.0
2655,53.44341885056152,10.299273620595107,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:47,317.0,51.0
2656,53.443529975006435,10.299156681671828,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:48,335.0,52.0
2657,53.44365277506534,10.299069501282752,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:49,339.0,53.0
2658,53.443785923047635,10.298996598005074,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:50,343.0,55.0
2659,53.44391599987122,10.298927582191642,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:51,341.0,54.0
2660,53.44404360945488,10.298844811652105,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:52,338.0,55.0
2661,53.444167211066755,10.298733317244595,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:53,330.0,56.0
2662,53.44429040436724,10.298600720615388,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:54,329.0,58.0
2663,53.44441766968148,10.298472037838184,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:55,329.0,60.0
2664,53.44454078535982,10.298342838479654,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:56,327.0,59.0
2665,53.44466848892087,10.298215857600104,c2bvfz3iRWSJQqvgTvt5w,2024-07-10 06:02:57,328.0,59.0
